image_path,label
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_14,от
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_15,завода
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_16,Сылва
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_17,(верст) .
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_18,Число
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_19,дворов
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_20,Население
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_21,1. Ижболдинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_22,65
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_23,27
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_24,23
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_25,115
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_26,2. Н. Сельский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_27,20
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_28,65
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_29,356
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_30,1697
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_31,3. Пермяковский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_32,23
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_33,14
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_34,218
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_35,1043
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_36,4. Ст. Уткинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_37,-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_38,36
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_39,1269
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_40,6005
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_41,5. Сылвинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_42,36
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_43,-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_44,1122
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_45,5271
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_46,6. Трекинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_47,16
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_48,52
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_49,226
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_50,1100
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_51,7. Шайтанский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_52,16
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_53,42
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_54,598
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_55,2875
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_56,8. Шалинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_57,52
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_58,8
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_59,404
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_60,1765
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_61,9. Шанинский
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_62,25
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_63,52
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_64,82
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_65,352
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_66,Верно :
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_67,Инструктор
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_28_48S/img_68,(Метцгер)
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_1,Учителю 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_2,Голенищевской 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_3,школы 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_4,тов.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_5,Чиркову
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_6,7/v 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_7,26
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_8,№ 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_9,77
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_10,Вам 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_11,было 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_12,выдано 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_13,жалованье 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_14,сторожихи 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_15,Голенищевской 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_16,школ 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_17,за 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_18,три
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_19,месяца
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_20,Июль
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_21,Август
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_22,"сентябрь,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_23,немедленно
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_24,сообщите
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_25,ри
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_26,выдано 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_27,ли
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_28,вам 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_29,это
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_30,жалованье 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_31,по
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_32,принадлежности
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_33,и 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_34,представ
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_35,те
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_36,на 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_37,то 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_38,оправдательные
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_39,"документы,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_40,противном
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_41,случае
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_42,дайте
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_43,объяснение
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_44,почему
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_45,жалованье 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_46,задержано.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_47,"Предрик""а"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_10S/img_48,Секретарь.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_1,Манчажскому 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_2,сельсовету
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_3,К 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_4,9-му 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_5,сего 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_6,мая 
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_7,10
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_8,часам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_9,утра
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_10,рик
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_11,уполно
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_12,моченных
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_13,по
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_14,Дер.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_15,Токарям
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_16,вверенного
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_17,вам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_18,сельсовета.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_19,Председатель
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_20,"рик""а"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_29_41S/img_21,Секретарь.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_1,Уральская
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_2,областная
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_3,«Крестьянская
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_4,Газета».
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_5,№
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_6,13-36
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_7,7/V
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_8,1926
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_9,г.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_10,Манчажскому
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_11,"Рику,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_12,Для
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_13,сведения
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_14,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_15,пнятия
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_16,соответствующих
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_17,мер.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_18,Завед.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_19,Отд.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_20,Крестьянских
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_21,писем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_22,Пав.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_23,Бажов
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_24,Старые
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_25,уполномоченные
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_26,в
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_27,дер.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_28,Токарях
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_29,/Манчажского
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_30,рай-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_31,она/
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_32,хорошие
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_33,были.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_34,Была
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_35,школа
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_36,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_37,"читальня,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_38,было
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_39,где
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_40,посидеть
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_41,свободное
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_42,время
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_43,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_44,почитать.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_45,А
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_46,новые
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_47,члены
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_48,у
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_49,нас
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_50,ничего
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_51,не
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_52,стоят.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_53,Сам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_54,уполномоченный
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_55,чистый
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_56,хулиган.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_57,Соберет
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_58,"собрание,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_59,ничего
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_60,хорошего
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_61,не
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_62,скажет.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_63,Только
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_64,"хват,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_65,да
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_66,мат
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_67,",а"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_68,после
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_69,собрания
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_70,остаются
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_71,в
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_72,сборне
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_73,со
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_74,своими
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_75,"шмарами,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_76,сидят
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_77,всю
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_78,"ночь,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_79,жгут
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_80,общественные
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_81,"дрова,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_82,да
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_83,керасин.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_84,Общественники
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_85,недо-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_86,"вольны,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_87,не
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_88,хотят
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_89,итти
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_90,на
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_91,собрания.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_92,Что
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_93,с
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_94,ними
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_95,"делать,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_96,Уполно-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_97,моченным
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_98,или
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_99,сломать
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_100,шеи
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_101,надо
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_102,или
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_103,в
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_104,шею
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_105,гнать
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_106,",а"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_107,то
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_108,с
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_109,та-
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_110,кими
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_111,моченные
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_112,жить
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_113,больше
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_114,нельзя.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_17S/img_115,Крестянин.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_1,7
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_2,VI
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_3,Уральская
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_4,Областная
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_5,Крестьянская
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_6,Газета
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_7,Возвращая
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_8,переписку
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_9,"сообщаю,"
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_10,по
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_11,6
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_12,поступкам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_13,Уполномоченых
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_14,Рние
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_15,бы
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_16,вынуждены
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_17,дело
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_18,передать
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_19,органам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_20,след
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_21,ствия
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_22,для
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_24,ования
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_25,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_26,призания
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_27,виновных
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_28,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_29,ответственности
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_10_30_50S/img_30,Приорикой
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_1,так
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_2,как
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_3,мы
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_4,настояще
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_5,врем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_6,живем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_7,вчем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_8,плохом
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_9,отношение
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_10,своем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_11,хозяйстве
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_12,дома
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_13,все
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_14,разваленые
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_15,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_16,попровизцы
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_17,никаким
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_18,способом
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_19,не можем
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_20,дайте
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_21,На
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_22,наше
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_23,писмо
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_24,ответ
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_25,как
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_26,нам
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_27,получить
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_28,для
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_29,постройки
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_30,лес
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_31,платно
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_32,Демобилизованый
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_33,Красноармеец
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_34,Коми
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_35,Пермяцкого окр.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_36,Косинского
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_37,Района
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_38,Е. Нилогов
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_39,уз. Н-Касеп
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_13S/img_40,9/12 25 г.
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_1,взносов
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_2,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_3,зажиточные
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_4,мужичкий
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_5,возмутили
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_6,темных
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_7,бедняков
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_8,и
C:/Users/maill/WORK/Dataset/IMG_2024_08_08_11_02_54S/img_9,бедняки
